贝尚湾	121.326511	31.154462
金外滩花园	121.508608	31.228768
千灯御翠湾	121.0128	31.273572
慧芝湖花园二期	121.464786	31.287731
静安豪景苑	121.454255	31.23851
华润置地橡树湾	121.526251	31.341445
汇豪天下	121.515483	31.233759
陆家嘴国际华城	121.542377	31.239943
路劲上海院子	121.487899	31.249162
大华颐和华城	121.407837	31.281736
古北嘉年华庭	121.414823	31.199711
尚东国际名园	121.51743	31.170408
绿洲城市花园	121.438681	31.246629
安高东方御府	121.762184	31.054014
杉林新月	121.537258	31.14862
中远两湾城三期	121.455505	31.258116
万源城朗郡	121.400083	31.155554
绿庭尚城	121.321146	31.15228
九龙仓玺园	121.51483	31.334356
绿洲雅宾利花园	121.477573	31.261749
半岛花园	121.442191	31.252489
知雅汇	121.322746	31.159599
明日星城（一至二期）	121.49982	31.21914
万科优诗美地	121.343355	31.166169
东方知音苑	121.582063	31.263739
陆家嘴中央公寓	121.546128	31.22079
宏润国际花园（一至三期）	121.44565	31.180695
新城金郡	121.244828	31.350402
圣骊澳门苑	121.454426	31.254326
新天地河滨花园	121.404779	31.223063
逸流公寓	121.429242	31.242946
卓悦居	121.464053	31.249166
真源小区	121.387319	31.24764
城中花园	121.582948	31.141099
中房樱桃苑	121.531077	31.153934
金都花好悦园（一至五期）	121.405087	31.09908
虹叶茗园	121.510434	31.268951
汇翠花园	121.445119	31.191333
世纪之门	121.444798	31.254206
久事西郊花园	121.316521	31.185352
汇峰鼎园	121.473008	31.208893
华光花园	121.392098	31.19169
万科新里程	121.534535	31.164887
万科时一区	121.275121	31.099212
花木苑	121.551834	31.216119
大华愉景华庭	121.40715	31.276996
新江湾城雍景苑	121.532628	31.337883
金汇华光城	121.381896	31.188293
汇贤居	121.451969	31.221462
九歌花园	121.388425	31.164859
光明城市	121.445918	31.251074
黄山始信苑	121.577754	31.264173
联洋年华	121.561175	31.230592
大唐盛世花园一期	121.564336	31.215435
东淮海公寓	121.492539	31.233025
现代星洲城(三期)	121.526834	31.273079
张江汤臣豪园三期	121.589184	31.215583
锦绣满堂花园	121.546917	31.211521
精文城市家园	121.471395	31.255818
金桥瑞仕花园	121.58141	31.260612
铂金华府	121.4178	31.280831
三林安居苑	121.531909	31.152942
绿中海	121.272374	31.182681
山水国际	121.550121	31.240161
香港丽园	121.504725	31.264043
秋水云庐	121.453206	31.2524
中大丽都（一至二期）	121.59482	31.278448
淮海晶华苑	121.469615	31.224948
莘城公寓	121.400211	31.110544
水都南岸二期	121.063705	31.096377
百汇园	121.465852	31.178957
金橘新苑	121.528853	31.155663
新世纪花苑三期	121.492478	31.181301
中环凯旋宫	121.413795	31.275182
上城uptown	121.405253	31.198539
永新花苑（一至二期）	121.449659	31.199393
江临天下	121.519422	31.232509
皇家花园	121.413016	31.205013
大华锦绣华城12街区	121.545875	31.185541
黄浦众鑫城	121.49079	31.225737
静安晶华园	121.451385	31.24632
博爱家园	121.518108	31.191784
证大家园三期	121.600271	31.288214
新时代富嘉花园	121.394792	31.148667
明天华城	121.587364	31.107142
美岸栖庭	121.496448	31.331767
张江汤臣豪园一期	121.589184	31.215583
长桥一村	121.443317	31.141776
海上国际花园（一至三期）	121.553649	31.18832
阳光威尼斯一期	121.373514	31.26461
柏林春天（一至二期）	121.402084	31.107125
金桥四街坊	121.598339	31.269601
嘉天汇	121.442308	31.229546
南洋新都	121.389016	31.221281
中信泰富又一城	121.259167	31.33717
好世凤凰城	121.398361	31.096744
路易凯旋宫	121.425525	31.221325
华丽家族古北花园	121.409188	31.198962
潍坊九村	121.53194	31.227207
万科金色城市	121.577559	31.167149
万科白马花园	121.346848	31.08412
金杨新村三街坊	121.58609	31.255028
盛源家豪城	121.460485	31.271678
新时代景庭	121.409009	31.153566
中芯花园（一至三期）	121.625176	31.220954
亚都国际名园	121.444473	31.193585
圣约翰名邸	121.420596	31.224692
大上海城市花园	121.438388	31.249727
彭浦新村	121.446082	31.316911
当代清水园	121.565763	31.236563
蓝色港湾博馨苑	121.390844	31.152427
汤臣豪庭	121.623219	31.225545
徐汇苑	121.451281	31.185056
美丽星城	121.332202	31.139878
东方剑桥	121.444521	31.222036
康桥宝邸	121.606736	31.128567
城市经典铭筑	121.620844	31.219105
万科金色里程	121.534962	31.167019
安亭雅苑	121.161682	31.302484
四季雅苑(别墅)	121.575084	31.223682
平吉二村	121.389625	31.150319
上海源花城（一至二期）	121.310577	31.14764
溧阳华府	121.495848	31.268492
凯德茂名公馆	121.468204	31.229079
日月光伯爵天地	121.24749	31.39779
恒大华城天地苑三期	121.493085	31.164468
光华园	121.437467	31.145875
长泰西郊别墅	121.292053	31.096573
保利家园	121.265803	31.359528
菊园	121.519201	31.233525
爱庐世纪新苑	121.427725	31.087218
大华锦绣华城十六街区	121.548881	31.183936
万科四季花城（一至三期）	121.448792	31.39109
大唐盛世花园二期	121.566466	31.215511
爱家亚洲花园一期	121.543064	31.205418
丽水华庭	121.347117	31.095504
御上海	121.239814	31.057755
盛大花园	121.461433	31.185634
品尊国际公寓	121.428176	31.264765
海尚康庭	121.604536	31.13236
好世鹿鸣苑	121.391929	31.111952
浦东中虹家园	121.680652	31.289644
中浩云花园	121.423325	31.269714
上南花苑三期	121.510686	31.185382
地杰国际城一期	121.578884	31.162689
鼎鑫名流苑	121.713891	31.189905
中环家园	121.420353	31.270364
徐汇新城	121.459997	31.138748
三林新村	121.519007	31.14323
翰城国际	121.517708	31.160553
高兴花园	121.40894	31.117246
莲浦府邸（一至二期）	121.374684	31.147074
地杰国际城二期	121.578884	31.162689
仁恒森兰雅苑	121.596068	31.306254
新家坡美树馆	110.961148	28.12673
浦江公馆	121.50549	31.228026
金地未未来	121.59513	31.311782
虹桥新城	121.413408	31.223054
嘉利豪园	121.374783	31.193214
君御豪庭	121.450941	31.241469
瑞和苑	121.594662	31.092124
绿洲仕格维花园	121.477983	31.209138
中海瀛台	121.459278	31.146467
东方花园二期（四季运动汇）	121.370326	31.150958
文宝苑	121.374304	31.354071
金杨新村十街坊	121.591795	31.255964
古北国际广场	121.413325	31.199886
滨江名人苑	121.504958	31.229039
河滨围城	121.448786	31.255936
阳光葡提公馆	121.548287	31.279219
虹桥花苑	121.393576	31.194297
汤臣一品	121.507705	31.23931
长桥四村	121.446909	31.140632
滨江雅苑	121.420444	31.285621
昌里花园（一至三期）	121.51219	31.181789
加州水郡	121.518795	31.338381
思南公馆	121.474353	31.221024
玉兰香苑（一至四期）	121.642821	31.206413
上海滩花园洋房	121.539555	31.245661
象源丽都	121.38379	31.243266
汤臣高尔夫别墅	121.589527	31.217951
大华锦绣华城	121.548881	31.183936
上海花城	121.410461	31.224261
虹桥中园	121.376088	31.198802
上海壹街区	121.471001	31.239195
强生古北花园	121.406815	31.199421
四季绿城	121.482529	31.33641
荣盛名邸（一至二期）	121.345833	31.099535
康泰新城	121.412113	31.289312
浦东翡翠上南	121.499552	31.156422
银都新村	121.405246	31.099124
蔚蓝城市花园	121.412152	31.154647
上海大花园	121.516131	31.271349
佘山珑原	121.207084	31.07307
尊园	121.445264	31.197949
曹杨五村	121.413741	31.237732
陶然居	121.384809	31.17831
西郊华城	121.304044	31.176916
怡东花园	121.532069	31.207542
达安锦园（一至二期）	121.448661	31.244335
金地格林世界森林公馆	121.321253	31.315928
大华锦绣华城18街区	121.544011	31.184158
虹桥中山广场	121.422046	31.203528
欧风家园	121.591697	31.104591
第五大道	121.552737	31.238776
东方花园三期（公园·养生豪庭）	121.037307	31.413232
金地艺华年	121.591609	31.047367
静安四季苑	121.466457	31.235253
英郡雷丁	121.323006	31.098091
崮山小区（二至三街坊）	121.569849	31.244329
达安春之声花园	121.409401	31.273713
四季晶园	121.403109	31.19856
紫虹嘉苑	121.509905	31.266475
金斯花园	121.383925	31.182552
东源名都	121.618547	31.290382
阳光巴黎（一至二期）	121.455925	31.199497
绿地世家	121.424197	31.239384
浅水湾恺悦名城	121.447753	31.255867
徐汇中凯城市之光	121.435114	31.19807
金沙雅苑四期	121.373349	31.245935
香逸湾	121.453651	31.369652
新天地荻泾花园	121.396051	31.360724
公园3000	121.530779	31.297348
中星美华村	121.4239	31.200123
金汇丽舍	121.381591	31.183591
阳光城丽景湾	121.37396	31.264547
大华公园世家康华苑(一至三期)	121.415419	31.28942
梅园四街坊	121.532923	31.236549
海尚乐苑	121.609478	31.120836
古北新城（一至四期）	121.408015	31.189199
畅园	121.438796	31.226371
佳龙花园	121.542761	31.305783
大华锦绣华城19街区	121.548881	31.183936
泰府名邸	121.462426	31.242902
静安新城五区	121.389873	31.168469
阳光威尼斯四期	121.373514	31.26461
茂盛城市花园（一至三期）	121.343201	31.165902
雅居乐悠wo公园	113.239555	23.405736
四季园	121.458516	31.201856
品家都市星城（一至二期）	121.39662	31.10908
太阳都市花园一期	121.495065	31.229004
新湖明珠城三期	121.433884	31.248443
海逸公寓	121.39029	31.221406
恒大华城东林苑	121.42091	31.282237
中海馨园	121.435533	31.16964
名都城一期	121.401243	31.197787
时代花园	121.529294	31.336396
临汾名城（一至二期）	121.472821	31.319591
嘉园	121.731285	31.053274
芝巷小区	121.400356	31.24167
万科城vcity	121.118552	31.155371
中建溪岸澜庭	121.442373	31.249107
绿洲康城亲水湾	121.581856	31.156366
淀山湖一号	120.938192	31.092683
澳丽花苑	121.525418	31.212501
龙湖郦城	121.261377	31.331881
天马晶座	121.624823	31.59235
万业紫辰苑	121.448263	31.404812
西郊庄园	121.288496	31.205529
高荣小区	121.438584	31.233434
上海庄园	121.487899	31.249162
维多利华庭	121.55399	31.24995
大豪山林别墅	121.264898	31.174214
香榭丽花园	121.540555	31.232858
江南山水	121.59192	31.279381
泰和新城	121.411511	31.35492
潍坊八村	121.531989	31.225468
天际花园	121.451122	31.197164
绿川新苑	121.554158	31.175869
虹口现代公寓	121.502112	31.26671
耀江国际广场	121.496933	31.255301
紫勋雅苑	121.42458	31.2045
长桥三村	121.452266	31.141308
金杨新村二街坊	121.582533	31.253674
陆家嘴花园二期	121.548943	31.236507
金桥新村	121.606811	31.272565
丰水宝邸西苑	121.398564	31.36211
云间绿大地	121.590822	31.235292
梅陇四村	121.425862	31.143127
福源汇居	121.44709	31.195719
永新城	121.451009	31.199751
沁风雅泾	121.291553	31.169249
新家坡园景苑	121.487685	31.215177
采菊苑	121.372118	31.35464
涵合园	121.536063	31.207322
长阳新苑	121.537779	31.269996
羽北小区	121.551746	31.2409
浅水湾花园	121.36837	31.106284
安阁苑	121.597015	31.096406
金羽名庭	121.564	31.2428
水语人家	121.538803	31.052345
明申花园	121.403742	31.186239
雪野家园	121.507511	31.188622
象屿都城	121.338308	31.130939
伟业金锦苑东方丽景(一至二期)	121.593953	31.287644
华升新苑（一至二期）	121.531586	31.28091
上南九村	121.504494	31.177088
上海滩新昌城	120.975702	29.414314
春港丽园	121.630202	31.206849
长岛公寓	121.608092	31.270528
绿城玫瑰园	121.359115	31.045527
汤臣豪园（一至二期）	121.589184	31.215583
世博花园	121.497264	31.27462
凌云新村	121.424912	31.145536
望族苑	121.415006	31.133463
佘山银湖别墅	121.243743	31.121002
公馆77	121.488596	31.219943
成亿宝盛家苑	121.420526	31.361387
荷三小区	121.601368	31.271187
华丽家族花园	121.410484	31.200166
正旺苑	121.607992	31.276981
平阳四街坊	121.544283	31.325288
盘古天地	121.251532	31.344708
金杨新村九街坊	121.583336	31.253519
菱翔苑	121.578256	31.118794
贵龙园二期	121.533132	31.211407
瑞和新苑	121.544519	31.055232
银都名墅	121.446249	31.10621
春申玫瑰苑	121.406435	31.113464
虹桥华庭	121.407304	31.213919
东方汇景苑	121.531476	31.20993
圣卡洛铂庭	121.387673	31.363861
金桥爱建园	121.579616	31.243636
安盛花苑	121.318374	31.174923
黄浦国际	121.496072	31.227203
远景佳苑（一至三期）	121.422115	31.291755
汇宁花园	121.438208	31.206952
保利御樽苑	121.657387	31.210476
名门河滨花园	121.560064	31.250673
祥和名邸	121.38562	31.245841
海天花园（一至三期）	121.315861	31.178105
安亭瑞仕华庭	121.195906	31.281926
泰德苑	121.438463	31.194465
泰德花苑	121.440147	31.190861
宝宸怡景园	121.443218	31.337012
秋月枫舍一期	121.436285	31.255545
锦绣天第花园（一至三期）	121.544428	31.211819
浦发博园	121.541456	31.156212
达安圣芭芭花园	121.341652	31.082367
新城悠活城	121.235676	31.382835
上海捷克住宅小区	121.284952	31.164849
中大九里德	121.311107	31.158565
衡园	121.470016	31.209211
新城香溢澜庭	121.372579	31.829312
阳光城愉景湾	121.37396	31.264547
远雄徐汇园	121.470041	31.204669
梅陇三村	121.424613	31.140892
天安花园	121.561378	31.230189
华盛大公馆	121.473425	31.239962
创世纪花园	121.446297	31.190879
南郊别墅	121.380525	31.090105
中邦城市	121.579157	31.142441
同进理想城	121.34012	31.297619
仁恒东郊花园	121.610237	31.226458
九英里	121.437527	31.334291
大华锦绣华城4街区	121.547541	31.188507
玉兰花苑	121.441231	31.192875
潍坊四村	121.530109	31.225122
均泰丽轩	121.439958	31.238997
阳明国际花苑（一至五期）	121.38573	31.12582
江南名庐（一至二期）	121.423336	31.243226
园南二村	121.448284	31.148972
西木小区	121.46445	31.202764
万科城市花园（一至五期）	121.352084	31.165924
江桥万达城市公寓	121.330295	31.242147
东陆新村六街坊	121.601211	31.283642
天山新苑	121.388355	31.221461
陆家嘴公馆	121.5099	31.244555
花园城（一至三期）	121.481655	31.275681
白雪公主	121.605808	31.288038
日月光水岸花园	121.629189	31.220392
平吉一村	121.389573	31.150626
弘辉名苑	121.496331	31.20988
古北菊翔苑	121.370227	31.352405
东方城市花园一期	121.532448	31.205132
田林十二村	121.433791	31.177855
新梅花苑	121.39321	31.129272
一品漫城	121.50423	31.124293
金丰蓝庭（一至四期）	121.319325	31.159599
古北中央花园	121.412017	31.201672
临沂六村	121.518148	31.197218
保利茉莉公馆	121.454303	31.21945
管弄小区	121.325243	31.327597
上青佳园	121.442936	31.24744
万兆家园一二四期	121.357406	31.153223
绿地梧桐院	121.582776	31.113786
正润欧洲花园	121.49861	31.269613
静鼎安邦府邸	121.437655	31.236321
中环锦园	121.41713	31.275439
名江七星城	121.500883	31.256844
东方巴黎	121.544581	31.185288
音乐广场	121.482956	31.232584
君临天下花园	121.40282	31.094113
大华珐朵公馆	121.534468	31.182549
虹桥乐庭（一至三期）	121.432443	31.200676
林绿家园	121.519782	31.296697
申亚新华府	121.426634	31.211783
恒阳花苑	121.51544	31.274196
御桥花园	121.573415	31.159211
星河世纪城	121.400577	31.265103
九亭明珠苑	121.340168	31.137606
金地格林世界	121.328953	31.306433
同方锦城（一至二期）	121.592481	31.270629
东苑绿世界花园（一至三期）	121.399775	31.1317
大木小区	121.469032	31.206646
金沙嘉年华	121.375403	31.2484
中海悦府	121.550221	31.241828
龙柏香榭苑	121.372787	31.179793
东兰兴城	121.391484	31.162217
双桥小区	121.605538	31.290492
柏丽华庭	121.439692	31.375514
绿地名人坊	121.504447	31.224374
长宁88金廷	121.387616	31.213301
伟业金锦苑三村	121.592717	31.291525
中冶尚城	121.591254	31.320466
崮山小区一街坊	121.568494	31.242527
陆家嘴花园一期	121.547704	31.238599
祥和家园	121.385123	31.251218
平阳绿家园	121.39741	31.137403
思南新苑	121.477315	31.21465
联洋花园（一至三期）	121.56048	31.233472
日晖六村	121.468285	31.199769
水霞小区	121.395432	31.21251
河滨城市花园	121.663323	31.269777
长丰坊	121.423254	31.160441
海尚明城	121.455533	31.40054
世纪之春花园	121.365019	31.221685
中祥哥德堡	121.392626	31.109329
长泰淀湖观园二期	117.812987	24.744594
同润加州	121.356992	31.098381
花木久远小区	121.566188	31.20129
水岸豪庭	121.426771	31.233702
和欣国际花园	121.442003	31.343148
瑞金南苑	121.473325	31.20661
御景园	121.560261	31.227396
锦绣华都	121.58891	31.159603
虹桥城市花园（一至三期）	121.417852	31.199163
白金瀚宫	121.666077	31.228578
流晶逸彩	121.388298	31.192639
黄浦华庭	121.49672	31.212931
九间堂	121.566622	31.22719
绿地春申花园	121.41391	31.117105
阳光威尼斯三期	121.373514	31.26461
常德名园	121.444864	31.244947
新城尚上城	121.185449	31.29104
杨泰二村	121.449286	31.376946
悦达南郊华都	113.226457	40.051891
罗阳五村	121.410341	31.127344
泗泾颐景园一期/二期（独栋）	121.273812	31.125332
华润新江湾九里	117.124522	34.321211
春江花悦园	121.614552	31.291314
毕加索小镇	121.655705	31.217622
慧芝湖花园三期	121.464786	31.287731
大华锦绣华城11街区	121.542593	31.187377
中山公寓	121.419027	31.223242
丽都城	121.464094	31.23909
西凌家宅	121.493755	31.210568
恒盛豪庭	121.474906	31.329471
东苑古龙城一期	121.410604	31.157201
梅陇十一村	121.4357	31.138468
绿洲比华利花园	121.338682	31.092663
西郊明苑别墅	121.386279	31.203626
阳城贵都	121.4325	31.290564
兰高小区	121.534049	31.216001
嘉和花苑（一至四期）	121.409121	31.134149
华利公寓	121.421251	31.184788
真如西村	121.405848	31.254142
泰晤士小镇	121.200056	31.044515
绿洲花园	121.395571	31.361698
繁荣昌盛	121.527058	31.233386
大华锦绣华城2街区	121.548881	31.183936
崮山小区四街坊	121.567066	31.246277
莱顿小城	121.255372	31.072491
梅陇城世纪苑	121.412136	31.137328
枫庭丽苑(一至二期)	121.414565	31.283888
金鹤新城双佳翠庭	121.32205	31.254277
上南一村	121.503911	31.184524
缘圆宝邸	121.32246	31.247391
潍坊二村	121.528227	31.22697
瀚锦苑	121.519113	31.157248
竹园新村	121.537799	31.233534
临沂七村	121.520797	31.201408
复地御西郊	121.366465	31.204369
金地艺境(宝山)	121.356189	31.322683
平江小区	120.630878	31.332306
巴黎花园	121.401137	31.201113
印象欧洲	121.467134	31.123996
阳光威尼斯二期	121.373514	31.26461
愚园公馆	121.434112	31.224481
长桥五村	121.443123	31.14165
雅仕轩	121.354532	31.097753
桃林小区	121.55203	31.236085
中城绿苑	121.407027	31.118295
梅陇二村	121.417056	31.138829
鸿艺豪苑	121.452264	31.215624
中星怡景花园	121.55962	31.240259
金杨新村四街坊	121.581156	31.251375
和润家园	121.388627	31.1595
新虹桥雅苑	121.317327	31.181771
久阳文华府邸	121.199094	31.049471
三林苑	121.528128	31.151546
浦东梅园新村	121.250384	31.391838
西雅图	121.443018	31.172861
广洋华景苑	121.56586	31.248676
保利金爵公寓	121.659525	31.208182
上南二村	121.501813	31.182269
真光二街坊	121.547876	31.325615
共富一村	121.437691	31.356514
滨江国际	118.507743	31.689626
瑞南新苑	121.475512	31.207418
电影华苑	121.44716	31.190326
长发虹桥公寓	121.414281	31.203779
未名园	121.410746	31.127175
绿城上海御园	121.487899	31.249162
中国铁建青秀城	121.326913	31.064265
松江昌鑫花园	121.212515	31.030627
华侨城	121.500424	31.105293
田林十一村	121.431429	31.178183
田林十四村	121.429892	31.180405
证大家园四期	121.600271	31.288214
绿地ICITY	121.118552	31.155371
银河新都	121.420454	31.099815
北美公寓	121.461352	31.264165
星光域	121.745885	31.120152
罗秀三村	121.452896	31.140193
新梅莘苑	121.395271	31.108059
新虹桥君悦湾	119.756916	32.263058
新华世纪园	121.425772	31.212392
青年汇	121.505504	31.216689
金桥新城（一至四期）	121.617373	31.268678
大运盛城	121.528934	31.290587
松云水苑	121.242277	31.050817
同盛嘉园（一至二期）	121.440811	31.384719
浦江宝邸	121.547225	31.068621
张江汤臣豪园四期	121.589184	31.215583
荷五小区	121.605279	31.269665
云湖92墅	121.18236	31.158751
中友嘉园	121.406891	31.166717
康桥水都一期	121.445026	31.366953
星辰园	121.236383	31.058014
华欣家园	121.467886	31.126552
沪中新苑	121.444428	31.234231
兆丰嘉园	121.425885	31.225741
东陆新村五街坊	121.599528	31.283228
金色维也纳	121.573214	31.229368
华敏世纪广场	121.44045	31.222554
虹浦新城	121.542442	31.053247
经典茂名公寓	121.465641	31.234869
大华锦绣华城1街区	121.548881	31.183936
圣骊河滨苑	121.538331	31.263764
龙安佳苑	121.172114	31.301274
东旺名苑	121.508238	31.163003
嘉御庭	121.467434	31.212467
象屿大宁悦府	110.710805	36.432636
圣鑫苑	121.592528	31.131466
名都城二期	121.401243	31.197787
泉东小区	121.52778	31.234331
仕嘉名苑	121.537425	31.217603
锦博苑	121.542456	31.194124
白金府邸	121.50041	31.25573
梅陇十村	121.421194	31.141555
复地北桥城	121.424	31.042713
卢湾都市花园	121.484258	31.207361
梧桐花园	121.466088	31.211628
莘松三村	121.376788	31.115437
罗马花园	121.401473	31.199098
中星海上景庭	121.555525	31.244436
圣地维拉	121.268454	31.171843
东方金门花园	121.430509	31.214891
西郊美林馆	121.299772	31.171973
岭南苑	121.500092	31.14739
金沙雅苑一期	121.373349	31.245935
新虹桥首府	121.311314	31.156483
上海豪都国际花园公寓	121.282456	31.169747
大宁瑞仕花园	121.452552	31.275753
绿色丽园	121.456215	31.280334
东方花园一期	121.037307	31.413232
大华一村	121.430692	31.286565
西郊大公馆	121.30151	31.187911
五洲云景花苑	121.31847	31.157915
中海紫御豪庭	121.389919	31.234815
江南名邸	121.402957	31.115379
荣丰花园	121.536145	31.273031
艺泰安邦	121.720156	31.065231
安亭新苑	121.161987	31.302334
文翔名苑	121.199076	31.049665
园南三村	121.449384	31.147893
梅园六街坊	121.534594	31.241104
鸿旭豪苑	121.517491	31.264545
广洋新景苑	121.5735	31.229783
新里城和合苑	121.532294	31.165816
永和二村	121.434417	31.298177
保利林语溪	121.545182	31.136614
香山新村东北街坊	121.576521	31.245545
金帝城市岸泊	121.311596	31.275417
锦绿新城（一至二期）	121.42759	31.240015
安亭中央公园	121.320235	31.320123
文定天下苑	121.437707	31.190652
瑞虹新城铭庭	121.503761	31.267394
共康五村	121.444286	31.327394
金鹤新城水岸金桥苑	121.321005	31.252417
中海翡翠湖岸	121.240136	31.147171
绿洲香岛花园	121.354609	31.103337
汇成一村	121.440309	31.152512
航华一村一街坊	121.360315	31.182876
国亭花苑（一至四期）	121.338314	31.136807
高境一村	121.484689	31.326449
