"苏堤春晓名苑", "普陀", "上海市普陀区叶家宅路89号", "121.4368790", "31.2440710", "200063", "上海"
"大华清水湾花园", "普陀", "上海市普陀区凯旋北路1555弄", "121.4189530", "31.2347620", "200063", "上海"
"中远两湾城四期", "普陀", "上海市普陀区远景路97弄-1-59号", "121.4555050", "31.2581160", "200063", "上海"
"新湖明珠城（一至三期）", "普陀", "上海市普陀区东新路88弄-1-～39号", "121.4338840", "31.2484430", "200063", "上海"
"春天花园", "长宁", "上海市长宁区长宁路1819号", "121.4105190", "31.2239570", "200050", "上海"
"虹桥豪苑", "长宁", "上海市长宁区紫云路118弄", "121.4155990", "31.2143560", "200050", "上海"
"天山河畔花园（一至四期）", "长宁", "上海市长宁区天中路12号", "121.3958970", "31.2211620", "200050", "上海"
"嘉里华庭", "长宁", "上海市长宁区昭化东路101号", "121.4422350", "31.2201870", "200050", "上海"
"古北瑞仕花园", "长宁", "上海市长宁区玛瑙路300", "121.4100280", "31.2022270", "200050", "上海"
"御翠豪庭", "长宁", "上海市长宁区古北路1111-临", "121.4055270", "31.2022900", "200050", "上海"
"凯欣豪园", "长宁", "上海市长宁区安化路549号", "121.4245410", "31.2216290", "200050", "上海"
"仁恒河滨花园", "长宁", "上海市长宁区芙蓉江路388弄-后门", "121.3993880", "31.2214980", "200050", "上海"
"国际丽都城（一至三期）", "静安", "上海市静安区新闸路851号", "121.4653390", "31.2403760", "200040", "上海"
"远中风华园", "静安", "上海市静安区武定路235号", "121.4623330", "31.2414120", "200040", "上海"
"中凯城市之光（一至三期）", "静安", "上海市静安区威海路333弄1-38", "121.4716690", "31.2333690", "200040", "上海"
"静安枫景苑", "静安", "上海市静安区常德路500弄-10号", "121.4537820", "31.2363830", "200040", "上海"
"达安花园", "静安", "上海市静安区长寿路999弄-1-～66号", "121.4352310", "31.2381080", "200040", "上海"
"华府天地睿园", "黄浦", "上海市黄浦区马当路222号", "121.4808640", "31.2249140", "200002", "上海"
"绿城黄浦湾", "黄浦", "上海市黄浦区中山南路600号", "121.5113250", "31.2229510", "200002", "上海"
"黄浦新苑", "黄浦", "上海市黄浦区西藏南路1108弄", "121.4921790", "31.2166170", "200002", "上海"
"上海滩花园", "黄浦", "上海市黄浦区白渡路288号", "121.5061770", "31.2252640", "200002", "上海"
"老西门新苑", "黄浦", "上海市黄浦区西藏南路688弄-15号", "121.4893690", "31.2224370", "200002", "上海"
"黄浦滩名苑", "黄浦", "上海市虹口区金山路19号", "121.4977360", "31.2499930", "200002", "上海"
"耀江花园（一至二期）", "黄浦", "上海市黄浦区西藏南路1739弄-1-～9号", "121.4981930", "31.2044500", "200002", "上海"
"翠湖天地御苑", "卢湾", "上海市黄浦区顺昌路178", "121.4846250", "31.2238420", "200020", "上海"
"汇龙新城", "卢湾", "上海市黄浦区蒙自路8", "121.4831980", "31.2141360", "200020", "上海"
"永业公寓（一至二期）", "卢湾", "上海市黄浦区蒙自路55号", "121.4836580", "31.2136850", "200020", "上海"
"大同花园（一至四期）", "卢湾", "上海市黄浦区鲁班路168弄-5号-102室", "121.4795210", "31.2118840", "200020", "上海"
"海悦花园", "卢湾", "上海市黄浦区鲁班路388弄-1-～17号-北门", "121.4803410", "31.2084080", "200020", "上海"
"宝华现代城", "闸北", "上海市闸北区广延路591号", "121.4615970", "31.2877210", "200070", "上海"
"嘉利明珠城", "闸北", "上海市闸北区延长路38号", "121.4691580", "31.2804050", "200070", "上海"
"新梅共和城", "闸北", "上海市闸北区灵石路538号", "121.4564170", "31.2895530", "200070", "上海"
"华侨城苏河湾", "闸北", "上海市闸北区浙江北路21号", "121.4827210", "31.2485810", "200070", "上海"
"慧芝湖花园二期", "闸北", "上海市闸北区平型关路1083弄", "121.4647860", "31.2877310", "200070", "上海"
"合生江湾国际公寓", "杨浦", "上海市杨浦区国浩路701号", "121.5202710", "31.3418590", "200082", "上海"
"保利叶上海（一至二期）", "宝山", "上海市宝山区菊联路233弄-90-甲", "121.3682580", "31.3512780", "201900", "上海"
"保利叶语", "宝山", "上海市宝山区菊联路", "121.3677830", "31.3515940", "201900", "上海"
"经纬城市绿洲（一至三期）", "宝山", "上海市宝山区沪太路3888号-11号-902", "121.4124130", "31.3326700", "201900", "上海"
"三花现代城", "宝山", "上海市宝山区高境路", "121.4830690", "31.3250400", "201900", "上海"
"中环一号", "宝山", "上海市宝山区真北路4333弄", "121.4116070", "31.2999480", "201900", "上海"
"水岸蓝桥", "宝山", "上海市宝山区真华路999弄", "121.4175020", "31.2802790", "201900", "上海"
"九城湖滨国际公寓", "松江", "上海市虹口区四平路186号", "121.4968500", "31.2677510", "201600", "上海"
"上海奥林匹克花园（一至三期）", "松江", "上海市松江区涞亭北路439-～441号", "121.3334810", "31.1592260", "201600", "上海"
"路劲上海院子", "嘉定", "上海市闸北区天潼路619号", "121.4878990", "31.2491620", "201800", "上海"
"湖畔佳苑", "青浦", "上海市青浦区沪青平公路1517", "121.3111530", "31.1788220", "201700", "上海"
"观庭", "青浦", "上海市青浦区联民路55", "121.2867420", "31.1605480", "201700", "上海"
"颛兴路180弄", "闵行", "上海市闵行区颛兴路180弄", "121.4031440", "31.0725420", "200240", "上海"
"零陵路350弄", "徐汇", "上海市徐汇区零陵路350弄", "121.4624290", "31.1974510", "200030", "上海"
"东方城市花园一期", "浦东", "上海市浦东新区龙阳路666", "121.5324480", "31.2051320", "200120", "上海"
"万馨佳园", "浦东", "上海市浦东新区勤川路", "121.6801910", "31.1960330", "200120", "上海"
"小上海新城", "浦东", "上海市浦东新区川周公路4285号", "121.5875040", "31.1268190", "200120", "上海"
"东二小区", "浦东", "上海市浦东新区东陆路1268弄", "121.6045960", "31.2761660", "200120", "上海"
"阳光苑", "浦东", "上海市浦东新区民耀路358弄-1-～49号", "121.6614710", "31.2751630", "200120", "上海"
"济阳三村", "浦东", "上海市浦东新区德州路465弄-1-～14号", "121.4881880", "31.1719830", "200120", "上海"
"朱家门小区", "浦东", "上海市浦东新区浦东大道2970弄-3号楼", "121.5856970", "31.2820120", "200120", "上海"
"金桂苑", "浦东", "上海市徐汇区虹漕南路63号", "121.4191190", "31.1689450", "200120", "上海"
"梅花新村", "浦东", "上海市浦东新区梅花路3号", "121.7674360", "31.0563790", "200120", "上海"
"东方鸿璟园", "浦东", "上海市浦东新区北门大街62号", "121.7621840", "31.0540140", "200120", "上海"
"桃园公寓", "浦东", "上海市浦东新区南桥路459弄-65", "121.7076800", "31.1957880", "200120", "上海"
"锦绣小区", "浦东", "上海市浦东新区锦绣路45号-临", "121.5749470", "31.2321050", "200120", "上海"
"曙光苑", "浦东", "上海市浦东新区学北路165弄1-21号", "121.7139230", "31.1965340", "200120", "上海"
"玉兰苑", "浦东", "上海市宝山区呼兰路", "121.4526190", "31.3475330", "200120", "上海"
"华丰大楼", "浦东", "上海市杨浦区国顺路280号", "121.5200990", "31.2968680", "200120", "上海"
"桃园别墅", "浦东", "上海市松江区花园路90弄1-190号", "121.3318740", "31.1312450", "200120", "上海"
"百舸馨苑", "浦东", "上海市浦东新区康花路19号", "121.5712000", "31.1574470", "200120", "上海"
"文馨苑", "浦东", "上海市徐汇区冠生园路411弄1-13号", "121.4298620", "31.1692190", "200120", "上海"
"桃园新村", "浦东", "上海市嘉定区北大街206", "121.2537740", "31.3960820", "200120", "上海"
"果园新村", "浦东", "上海市浦东新区康沈路1938弄-9号", "121.5842030", "31.1155330", "200120", "上海"
"南华新村", "浦东", "上海市静安区长乐路774弄-1-～22号", "121.4565170", "31.2230390", "200120", "上海"
"南桥新城", "浦东", "上海市奉贤区西闸公路475号", "121.4795370", "31.0092190", "200120", "上海"
"公园新村", "浦东", "上海市浦东新区中山路3号", "121.7579370", "31.0503970", "200120", "上海"
"龙吟小区", "浦东", "上海市浦东新区渔港路521号", "121.8572220", "30.8681810", "200120", "上海"
"莲珠大厦", "浦东", "上海市浦东新区沪南路1087号", "121.5622970", "31.1875120", "200120", "上海"
"欧洲城", "浦东", "上海市闸北区洛川东路287", "121.4689350", "31.2768270", "200120", "上海"
"南湾新村", "浦东", "上海市浦东新区南三支路139弄1-25号", "121.7445170", "30.9751700", "200120", "上海"
"阳光大厦", "浦东", "上海市普陀区光新路128弄1-5号", "121.4393730", "31.2581600", "200120", "上海"
"西门南村", "浦东", "上海市崇明县人民路221号", "121.3969110", "31.6296660", "200120", "上海"
"朝阳新村", "浦东", "上海市浦东新区美雅路109号", "121.6913280", "31.2410850", "200120", "上海"
"静安新城十区", "闵行", "上海市闵行区漕宝路1467弄", "121.3862090", "31.1665150", "200240", "上海"
"浦江花苑", "闵行", "上海市闵行区浦江路58弄", "121.4332950", "31.0060580", "200240", "上海"
"虹延小区", "闵行", "上海市长宁区虹梅路3818弄-1-～35号", "121.3917420", "31.1969940", "200240", "上海"
"绿梅公寓", "闵行", "上海市闵行区莘凌路241弄1-14号", "121.3764790", "31.1197700", "200240", "上海"
"静安公寓", "闵行", "上海市静安区石门二路333弄-3号", "121.4659590", "31.2414460", "200240", "上海"
"江北雁五街坊", "闵行", "上海市浦东新区银山路115号", "121.5854450", "31.2495890", "200240", "上海"
"华龙公寓", "徐汇", "上海市徐汇区永嘉路697号-4楼", "121.4528690", "31.2099850", "200030", "上海"
"福苑", "徐汇", "上海市徐汇区宜山路655弄6号10f", "121.4326690", "31.1823670", "200030", "上海"
"桂康小区", "徐汇", "上海市徐汇区桂林路117弄-1-～7号", "121.4255100", "31.1717740", "200030", "上海"
"小木桥路440弄", "徐汇", "上海市徐汇区小木桥路440弄-29-～30号", "121.4653570", "31.2003780", "200030", "上海"
"半岛花园", "普陀", "上海市普陀区西康路1518号", "121.4421910", "31.2524890", "200063", "上海"
"乐怡苑", "普陀", "上海市普陀区宜昌路715弄", "121.4387630", "31.2495130", "200063", "上海"
"福安大厦", "长宁", "上海市长宁区定西路1310弄6号106室", "121.4292510", "31.2232100", "200050", "上海"
"新乐小区", "长宁", "上海市长宁区仙霞路888弄-1-～36号", "121.3890880", "31.2129360", "200050", "上海"
"中华新村", "长宁", "上海市黄浦区复兴东路421号", "121.5038880", "31.2277490", "200050", "上海"
"香花桥小区", "长宁", "上海市长宁区香花桥路41号-3", "121.4318710", "31.2107690", "200050", "上海"
"幸福公寓", "静安", "上海市浦东新区乐园路298号", "121.6189820", "31.2823000", "200040", "上海"
"阳光公寓", "黄浦", "上海市黄浦区陆家浜路305弄-1号-3号", "121.5068390", "31.2175920", "200002", "上海"
"恒升大厦", "黄浦", "上海市黄浦区陆家浜路1396号", "121.4888870", "31.2168530", "200002", "上海"
"原水小区", "卢湾", "上海市黄浦区泰康路182号", "121.4764980", "31.2139350", "200020", "上海"
"大同小区", "卢湾", "上海市奉贤区扶港路559号", "121.4499970", "30.9949240", "200020", "上海"
"春江小区", "卢湾", "上海市黄浦区中山南一路1050-2号", "121.4771890", "31.2007440", "200020", "上海"
"密云小区", "虹口", "上海市杨浦区密云路454弄-21号", "121.5029250", "31.2865780", "200080", "上海"
"大连西路215弄", "虹口", "上海市虹口区大连西路215弄", "121.4980740", "31.2819280", "200080", "上海"
"吴家湾路136弄", "虹口", "上海市虹口区汶水东路141弄-50号-1楼-101室", "121.4915870", "31.2990570", "200080", "上海"
"公安公寓", "虹口", "上海市杨浦区赤峰路91-93", "121.5042760", "31.2867840", "200080", "上海"
"博园小区", "闸北", "上海市闸北区虬江路1228", "121.4765860", "31.2563330", "200070", "上海"
"明珠苑", "杨浦", "上海市虹口区海门路545号", "121.5089270", "31.2625190", "200082", "上海"
"上海财富国际广场", "杨浦", "上海市杨浦区国权路39", "121.5254390", "31.2944380", "200082", "上海"
"高境二村", "宝山", "上海市宝山区殷高西路221号", "121.4862690", "31.3266850", "201900", "上海"
"祥和公寓（松江）", "松江", "上海市松江区横港路37号", "121.2684610", "31.1225320", "201600", "上海"
"新城公馆", "嘉定", "上海市嘉定区宝翔路12号", "121.3299240", "31.3099860", "201800", "上海"
"外岗佳苑", "嘉定", "上海市嘉定区沪宜公路5595号", "121.1793720", "31.3738930", "201800", "上海"
"嘉源", "嘉定", "上海市嘉定区新成路49号", "121.2764130", "31.3826490", "201800", "上海"
"凤溪家园", "青浦", "上海市青浦区凤星路1469弄", "121.2350900", "31.2054630", "201700", "上海"
"绿色家园", "奉贤", "上海市闵行区龙联路126号", "121.4490170", "31.1151560", "201400", "上海"
"汤臣臻园", "奉贤", "上海市闵行区古羊路987号", "121.4075540", "31.1974430", "201400", "上海"
"万安金邸", "金山", "上海市金山区万安街55弄", "121.1846100", "30.9029830", "201500", "上海"
"金山名都", "金山", "上海市金山区沈浦泾路576号", "121.1810350", "30.9088150", "201500", "上海"
"长征农场长乐二村", "崇明", "上海市崇明县长征公路", "121.4194490", "31.7747020", "202100", "上海"
"堤亚纳昱墅", "崇明", "上海市崇明县x523", "121.4290330", "31.6619890", "202100", "上海"
"横沙乡丰乐4队", "崇明", "上海市崇明县x903", "121.8512960", "31.3292480", "202100", "上海"
"瑞和苑", "浦东", "上海市浦东新区瑞和路168弄-1-～42号", "121.5946620", "31.0921240", "200120", "上海"
"盛世年华", "浦东", "上海市浦东新区羽山路", "121.5454770", "31.2353300", "200120", "上海"
"梅园五街坊", "浦东", "上海市浦东新区福山路111弄-1号-301室", "121.5345430", "31.2378400", "200120", "上海"
"金杨新村七街坊", "浦东", "上海市浦东新区金口路471", "121.5876210", "31.2521070", "200120", "上海"
"海上国际花园（一至三期）", "浦东", "上海市浦东新区博华路311号", "121.5536490", "31.1883200", "200120", "上海"
"中芯花园（一至三期）", "浦东", "上海市浦东新区丹桂路345号", "121.6251760", "31.2209540", "200120", "上海"
"汤臣一品", "浦东", "上海市浦东新区花园石桥路28弄-1-～8号", "121.5077050", "31.2393100", "200120", "上海"
"金杨新村五街坊", "浦东", "上海市浦东新区银山路115号", "121.5854450", "31.2495890", "200120", "上海"
"上南花苑三期", "浦东", "上海市浦东新区齐河路259弄-1-～44号", "121.5106860", "31.1853820", "200120", "上海"
"张江汤臣豪园二期", "浦东", "上海市浦东新区松涛路200弄", "121.5891840", "31.2155830", "200120", "上海"
"江临天下", "浦东", "上海市浦东新区浦城路377号", "121.5194220", "31.2325090", "200120", "上海"
"中房樱桃苑", "浦东", "上海市浦东新区三林路1599号", "121.5310770", "31.1539340", "200120", "上海"
"新世纪花苑三期", "浦东", "上海市浦东新区耀华路331弄-1-～59号", "121.4924780", "31.1813010", "200120", "上海"
"浦东中虹家园", "浦东", "上海市浦东新区金钻路", "121.6806520", "31.2896440", "200120", "上海"
"黄山始信苑", "浦东", "上海市浦东新区枣庄路210弄-22号", "121.5777540", "31.2641730", "200120", "上海"
"锦绣满堂花园", "浦东", "上海市浦东新区锦安东路55弄", "121.5469170", "31.2115210", "200120", "上海"
"翰城国际", "浦东", "上海市浦东新区云台路1000弄-1-～39号", "121.5177080", "31.1605530", "200120", "上海"
"万科新里程", "浦东", "上海市浦东新区盛苑路717号", "121.5345350", "31.1648870", "200120", "上海"
"大华锦绣华城18街区", "浦东", "上海市浦东新区成山路2008弄1-310号", "121.5440110", "31.1841580", "200120", "上海"
"陆家嘴公馆", "浦东", "上海市浦东新区银行中路200号", "121.5099000", "31.2445550", "200120", "上海"
"博爱家园", "浦东", "上海市浦东新区高科西路961号", "121.5181080", "31.1917840", "200120", "上海"
"陆家嘴中央公寓", "浦东", "上海市浦东新区东绣路99弄", "121.5461280", "31.2207900", "200120", "上海"
"尚东国际名园", "浦东", "上海市浦东新区板泉路1555弄", "121.5174300", "31.1704080", "200120", "上海"
"康桥宝邸", "浦东", "上海市浦东新区康弘路508弄-1-～125号", "121.6067360", "31.1285670", "200120", "上海"
"地杰国际城一期", "浦东", "上海市浦东新区御青路331", "121.5788840", "31.1626890", "200120", "上海"
"金桥四街坊", "浦东", "上海市浦东新区台儿庄路", "121.5983390", "31.2696010", "200120", "上海"
"山水国际", "浦东", "上海市浦东新区羽山路", "121.5501210", "31.2401610", "200120", "上海"
"世华锦城", "浦东", "上海市浦东新区杨思路860弄-1-～102号", "121.5066150", "31.1688000", "200120", "上海"
"环球翡翠湾花园", "浦东", "上海市浦东新区西泰林路158弄", "121.5406370", "31.1594760", "200120", "上海"
"证大家园三期", "浦东", "上海市浦东新区利津路1313弄-1-～54号", "121.6002710", "31.2882140", "200120", "上海"
"中大丽都（一至二期）", "浦东", "上海市浦东新区张杨北路901号", "121.5948200", "31.2784480", "200120", "上海"
"三林安居苑", "浦东", "上海市浦东新区三林路1662弄-46号-5楼-2室", "121.5319090", "31.1529420", "200120", "上海"
"御翠园", "浦东", "上海市浦东新区花木路1983弄", "121.5746520", "31.2237820", "200120", "上海"
"潍坊九村", "浦东", "上海市浦东新区崂山东路688号", "121.5319400", "31.2272070", "200120", "上海"
"盛大金磐", "浦东", "上海市浦东新区东泰路200弄", "121.5110660", "31.2374990", "200120", "上海"
"浦发绿城", "浦东", "上海市浦东新区浦三路2810弄1-110号", "121.5452650", "31.1600220", "200120", "上海"
"康桥半岛(一至六期)", "浦东", "上海市浦东新区秀沿路1028弄-1支弄", "121.5850860", "31.1381660", "200120", "上海"
"金羽名庭", "浦东", "上海市浦东新区羽山路998弄7", "121.5640000", "31.2428000", "200120", "上海"
"万科金色里程", "浦东", "上海市浦东新区高青路2861弄", "121.5349620", "31.1670190", "200120", "上海"
"欧风家园", "浦东", "上海市浦东新区瑞浦路8弄-1-～50号", "121.5916970", "31.1045910", "200120", "上海"
"怡东花园", "浦东", "上海市浦东新区环龙路263弄-1-75号", "121.5320690", "31.2075420", "200120", "上海"
"金桥瑞仕花园", "浦东", "上海市浦东新区枣庄路399弄", "121.5814100", "31.2606120", "200120", "上海"
"大华锦绣华城12街区", "浦东", "上海市浦东新区成山路2161号", "121.5458750", "31.1855410", "200120", "上海"
"金杨新村三街坊", "浦东", "上海市浦东新区金杨路449号", "121.5860900", "31.2550280", "200120", "上海"
"上海滩花园洋房", "浦东", "上海市浦东新区乳山路257弄1号", "121.5395550", "31.2456610", "200120", "上海"
"城中花园", "浦东", "上海市浦东新区秀沿路984号", "121.5829480", "31.1410990", "200120", "上海"
"恒大华城天地苑三期", "浦东", "上海市浦东新区西营南路67弄-24号-901", "121.4930850", "31.1644680", "200120", "上海"
"汇豪天下", "浦东", "上海市浦东新区商城路108弄", "121.5154830", "31.2337590", "200120", "上海"
"海尚康庭", "浦东", "上海市浦东新区康弘路580弄", "121.6045360", "31.1323600", "200120", "上海"
"万科金色雅筑", "浦东", "上海市浦东新区三林路1366号", "121.5246400", "31.1507260", "200120", "上海"
"永泰花苑", "浦东", "上海市浦东新区永泰路630-71号", "121.5238440", "31.1452820", "200120", "上海"
"香榭丽花园", "浦东", "上海市浦东新区松林路333弄-1号-～18号", "121.5405550", "31.2328580", "200120", "上海"
"雪野家园", "浦东", "上海市浦东新区浦东南路4320号", "121.5075110", "31.1886220", "200120", "上海"
"未来域", "浦东", "上海市浦东新区御桥路294", "121.5426850", "31.1560600", "200120", "上海"
"地杰国际城二期", "浦东", "上海市浦东新区御青路331", "121.5788840", "31.1626890", "200120", "上海"
"第五大道", "浦东", "上海市浦东新区民生路779号", "121.5527370", "31.2387760", "200120", "上海"
"花木苑", "浦东", "上海市浦东新区花木路500弄-165号-临", "121.5518340", "31.2161190", "200120", "上海"
"浦东翡翠上南", "浦东", "上海市浦东新区长清路1203号", "121.4995520", "31.1564220", "200120", "上海"
"绿地东上海·海富城市花园", "浦东", "上海市浦东新区秀浦路788号", "121.5759910", "31.1327830", "200120", "上海"
"水清木华", "浦东", "上海市浦东新区迎春路1154号", "121.5669530", "31.2321960", "200120", "上海"
"万科金色城市", "浦东", "上海市浦东新区御青路", "121.5775590", "31.1671490", "200120", "上海"
"证大家园（一至五期）", "浦东", "上海市浦东新区利津路1313弄-1-～54号", "121.6002710", "31.2882140", "200120", "上海"
"金地未未来", "浦东", "上海市浦东新区张杨北路2899弄", "121.5951300", "31.3117820", "200120", "上海"
"明天华城", "浦东", "上海市浦东新区康沈公路", "121.5873640", "31.1071420", "200120", "上海"
"康桥老街", "浦东", "上海市浦东新区康桥老街95号铺", "121.5726140", "31.1442460", "200120", "上海"
"滨江凯旋门", "浦东", "上海市长宁区安顺路96-1号-临", "121.4280780", "31.2079880", "200120", "上海"
"当代清水园", "浦东", "上海市浦东新区芳甸路", "121.5657630", "31.2365630", "200120", "上海"
"阳光城丽景湾", "浦东", "上海市普陀区金鼎路1806", "121.3739600", "31.2645470", "200120", "上海"
"东方吉苑", "浦东", "上海市浦东新区板泉路1201弄-1-～102号", "121.5124120", "31.1672150", "200120", "上海"
"春港丽园", "浦东", "上海市浦东新区益丰路55弄1-144号", "121.6302020", "31.2068490", "200120", "上海"
"浦发博园", "浦东", "上海市浦东新区御桥路243号", "121.5414560", "31.1562120", "200120", "上海"
"梅园四街坊", "浦东", "上海市浦东新区张杨路941-1", "121.5329230", "31.2365490", "200120", "上海"
"大华锦绣华城11街区", "浦东", "上海市浦东新区北艾路73弄1-38号", "121.5425930", "31.1873770", "200120", "上海"
"大华锦绣华城", "浦东", "上海市浦东新区锦绣路3336弄-1-～76号", "121.5488810", "31.1839360", "200120", "上海"
"中星怡景花园", "浦东", "上海市浦东新区苗圃路600弄", "121.5596200", "31.2402590", "200120", "上海"
"双桥小区", "浦东", "上海市浦东新区双桥路218弄-1-～51号", "121.6055380", "31.2904920", "200120", "上海"
"金桂小区", "浦东", "上海市浦东新区牡丹路340弄-1-～15号", "121.5568240", "31.2142060", "200120", "上海"
"城市经典高迪", "浦东", "上海市浦东新区广兰路399", "121.6246030", "31.2196510", "200120", "上海"
"中星海上景庭", "浦东", "上海市浦东新区张杨路1811弄", "121.5555250", "31.2444360", "200120", "上海"
"临沂六村", "浦东", "上海市浦东新区南码头路551弄20号", "121.5181480", "31.1972180", "200120", "上海"
"名门河滨花园", "浦东", "上海市浦东新区博山路200弄", "121.5600640", "31.2506730", "200120", "上海"
"金苹果花园", "浦东", "上海市浦东新区海阳路718号", "121.5057390", "31.1621820", "200120", "上海"
"上南九村", "浦东", "上海市浦东新区成山路260号", "121.5044940", "31.1770880", "200120", "上海"
"大唐盛世花园一期", "浦东", "上海市浦东新区樱花路801弄-20号-1202", "121.5643360", "31.2154350", "200120", "上海"
"大华锦绣华城4街区", "浦东", "上海市浦东新区锦绣路3088弄-2-～164号", "121.5475410", "31.1885070", "200120", "上海"
